MMWR_Week,Week_Start,Week_End,ZIP_Code,ILI_Activity_Level,RECORD_ID,ZIP_Code_Location
46,11/10/2019,11/16/2019,60625,3,2019-46-60625,POINT (-87.701816 41.971155)
46,11/10/2019,11/16/2019,60624,1,2019-46-60624,POINT (-87.722735 41.879417)
46,11/10/2019,11/16/2019,60623,4,2019-46-60623,POINT (-87.717446 41.850321)
46,11/10/2019,11/16/2019,60622,1,2019-46-60622,POINT (-87.681818 41.902762)
46,11/10/2019,11/16/2019,60621,6,2019-46-60621,POINT (-87.638812 41.776931)
46,11/10/2019,11/16/2019,60620,6,2019-46-60620,POINT (-87.651656 41.740873)
46,11/10/2019,11/16/2019,60619,5,2019-46-60619,POINT (-87.60569 41.744737)
46,11/10/2019,11/16/2019,60618,3,2019-46-60618,POINT (-87.703343 41.946699)
46,11/10/2019,11/16/2019,60617,5,2019-46-60617,POINT (-87.556897 41.721257)
46,11/10/2019,11/16/2019,60616,4,2019-46-60616,POINT (-87.629531 41.844869)
46,11/10/2019,11/16/2019,60615,3,2019-46-60615,POINT (-87.602725 41.801993)
46,11/10/2019,11/16/2019,60614,2,2019-46-60614,POINT (-87.652064 41.922605)
46,11/10/2019,11/16/2019,60613,3,2019-46-60613,POINT (-87.661343 41.953742)
46,11/10/2019,11/16/2019,60612,1,2019-46-60612,POINT (-87.687011 41.88004)
46,11/10/2019,11/16/2019,60611,1,2019-46-60611,POINT (-87.620291 41.894734)
46,11/10/2019,11/16/2019,60610,1,2019-46-60610,POINT (-87.63581 41.90455)
46,11/10/2019,11/16/2019,60609,4,2019-46-60609,POINT (-87.653382 41.812017)
46,11/10/2019,11/16/2019,60608,1,2019-46-60608,POINT (-87.670366 41.849879)
46,11/10/2019,11/16/2019,60607,4,2019-46-60607,POINT (-87.652727 41.876104)
46,11/10/2019,11/16/2019,60606,3,2019-46-60606,POINT (-87.63676 41.882634)
46,11/10/2019,11/16/2019,60605,1,2019-46-60605,POINT (-87.623449 41.867824)
46,11/10/2019,11/16/2019,60604,1,2019-46-60604,POINT (-87.629029 41.878153)
46,11/10/2019,11/16/2019,60603,1,2019-46-60603,POINT (-87.625473 41.880112)
46,11/10/2019,11/16/2019,60602,1,2019-46-60602,POINT (-87.628309 41.883136)
46,11/10/2019,11/16/2019,60601,1,2019-46-60601,POINT (-87.622844 41.886262)
45,11/03/2019,11/09/2019,60707,1,2019-45-60707,POINT (-87.808283 41.921777)
45,11/03/2019,11/09/2019,60666,1,2019-45-60666,POINT (-87.896371 41.979511)
45,11/03/2019,11/09/2019,60661,1,2019-45-60661,POINT (-87.644283 41.882786)
45,11/03/2019,11/09/2019,60660,1,2019-45-60660,POINT (-87.666362 41.991062)
45,11/03/2019,11/09/2019,60659,2,2019-45-60659,POINT (-87.703266 41.990803)
45,11/03/2019,11/09/2019,60657,2,2019-45-60657,POINT (-87.658216 41.939715)
45,11/03/2019,11/09/2019,60656,7,2019-45-60656,POINT (-87.817934 41.974566)
45,11/03/2019,11/09/2019,60655,9,2019-45-60655,POINT (-87.701434 41.696456)
45,11/03/2019,11/09/2019,60654,1,2019-45-60654,POINT (-87.636354 41.892485)
45,11/03/2019,11/09/2019,60653,8,2019-45-60653,POINT (-87.611244 41.819261)
45,11/03/2019,11/09/2019,60652,10,2019-45-60652,POINT (-87.714238 41.745398)
45,11/03/2019,11/09/2019,60651,1,2019-45-60651,POINT (-87.741017 41.901964)
45,11/03/2019,11/09/2019,60649,6,2019-45-60649,POINT (-87.571522 41.762202)
45,11/03/2019,11/09/2019,60647,2,2019-45-60647,POINT (-87.701101 41.921058)
45,11/03/2019,11/09/2019,60646,9,2019-45-60646,POINT (-87.761826 41.993931)
45,11/03/2019,11/09/2019,60645,4,2019-45-60645,POINT (-87.695049 42.008927)
45,11/03/2019,11/09/2019,60644,1,2019-45-60644,POINT (-87.756863 41.881113)
45,11/03/2019,11/09/2019,60643,2,2019-45-60643,POINT (-87.662381 41.700445)
45,11/03/2019,11/09/2019,60642,1,2019-45-60642,POINT (-87.657821 41.899935)
45,11/03/2019,11/09/2019,60641,5,2019-45-60641,POINT (-87.746791 41.946682)
45,11/03/2019,11/09/2019,60640,3,2019-45-60640,POINT (-87.662232 41.971888)
45,11/03/2019,11/09/2019,60639,2,2019-45-60639,POINT (-87.75531 41.920609)
45,11/03/2019,11/09/2019,60638,3,2019-45-60638,POINT (-87.771902 41.787032)
45,11/03/2019,11/09/2019,60637,6,2019-45-60637,POINT (-87.604053 41.780991)
45,11/03/2019,11/09/2019,60636,2,2019-45-60636,POINT (-87.668597 41.77599)
45,11/03/2019,11/09/2019,60634,7,2019-45-60634,POINT (-87.797373 41.944967)
45,11/03/2019,11/09/2019,60633,4,2019-45-60633,POINT (-87.556037 41.653147)
45,11/03/2019,11/09/2019,60632,3,2019-45-60632,POINT (-87.711251 41.810038)
45,11/03/2019,11/09/2019,60631,4,2019-45-60631,POINT (-87.813371 41.995019)
45,11/03/2019,11/09/2019,60630,9,2019-45-60630,POINT (-87.759611 41.971261)
45,11/03/2019,11/09/2019,60629,4,2019-45-60629,POINT (-87.711565 41.777061)
45,11/03/2019,11/09/2019,60628,6,2019-45-60628,POINT (-87.621537 41.694192)
45,11/03/2019,11/09/2019,60626,1,2019-45-60626,POINT (-87.669834 42.009469)
45,11/03/2019,11/09/2019,60625,2,2019-45-60625,POINT (-87.701816 41.971155)
45,11/03/2019,11/09/2019,60624,2,2019-45-60624,POINT (-87.722735 41.879417)
45,11/03/2019,11/09/2019,60623,3,2019-45-60623,POINT (-87.717446 41.850321)
45,11/03/2019,11/09/2019,60622,2,2019-45-60622,POINT (-87.681818 41.902762)
45,11/03/2019,11/09/2019,60621,1,2019-45-60621,POINT (-87.638812 41.776931)
45,11/03/2019,11/09/2019,60620,3,2019-45-60620,POINT (-87.651656 41.740873)
45,11/03/2019,11/09/2019,60619,4,2019-45-60619,POINT (-87.60569 41.744737)
45,11/03/2019,11/09/2019,60618,5,2019-45-60618,POINT (-87.703343 41.946699)
45,11/03/2019,11/09/2019,60617,5,2019-45-60617,POINT (-87.556897 41.721257)
45,11/03/2019,11/09/2019,60616,2,2019-45-60616,POINT (-87.629531 41.844869)
45,11/03/2019,11/09/2019,60615,7,2019-45-60615,POINT (-87.602725 41.801993)
45,11/03/2019,11/09/2019,60614,1,2019-45-60614,POINT (-87.652064 41.922605)
45,11/03/2019,11/09/2019,60613,10,2019-45-60613,POINT (-87.661343 41.953742)
45,11/03/2019,11/09/2019,60612,3,2019-45-60612,POINT (-87.687011 41.88004)
45,11/03/2019,11/09/2019,60611,5,2019-45-60611,POINT (-87.620291 41.894734)
45,11/03/2019,11/09/2019,60610,1,2019-45-60610,POINT (-87.63581 41.90455)
45,11/03/2019,11/09/2019,60609,1,2019-45-60609,POINT (-87.653382 41.812017)
45,11/03/2019,11/09/2019,60608,2,2019-45-60608,POINT (-87.670366 41.849879)
45,11/03/2019,11/09/2019,60607,4,2019-45-60607,POINT (-87.652727 41.876104)
45,11/03/2019,11/09/2019,60606,1,2019-45-60606,POINT (-87.63676 41.882634)
45,11/03/2019,11/09/2019,60605,1,2019-45-60605,POINT (-87.623449 41.867824)
45,11/03/2019,11/09/2019,60604,1,2019-45-60604,POINT (-87.629029 41.878153)
45,11/03/2019,11/09/2019,60603,1,2019-45-60603,POINT (-87.625473 41.880112)
45,11/03/2019,11/09/2019,60602,1,2019-45-60602,POINT (-87.628309 41.883136)
45,11/03/2019,11/09/2019,60601,5,2019-45-60601,POINT (-87.622844 41.886262)
44,10/27/2019,11/02/2019,60707,1,2019-44-60707,POINT (-87.808283 41.921777)
44,10/27/2019,11/02/2019,60666,1,2019-44-60666,POINT (-87.896371 41.979511)
44,10/27/2019,11/02/2019,60661,1,2019-44-60661,POINT (-87.644283 41.882786)
44,10/27/2019,11/02/2019,60660,1,2019-44-60660,POINT (-87.666362 41.991062)
44,10/27/2019,11/02/2019,60659,2,2019-44-60659,POINT (-87.703266 41.990803)
44,10/27/2019,11/02/2019,60657,2,2019-44-60657,POINT (-87.658216 41.939715)
44,10/27/2019,11/02/2019,60656,9,2019-44-60656,POINT (-87.817934 41.974566)
44,10/27/2019,11/02/2019,60655,3,2019-44-60655,POINT (-87.701434 41.696456)
44,10/27/2019,11/02/2019,60654,2,2019-44-60654,POINT (-87.636354 41.892485)
44,10/27/2019,11/02/2019,60653,8,2019-44-60653,POINT (-87.611244 41.819261)
44,10/27/2019,11/02/2019,60652,10,2019-44-60652,POINT (-87.714238 41.745398)
44,10/27/2019,11/02/2019,60651,2,2019-44-60651,POINT (-87.741017 41.901964)
44,10/27/2019,11/02/2019,60649,7,2019-44-60649,POINT (-87.571522 41.762202)
44,10/27/2019,11/02/2019,60647,4,2019-44-60647,POINT (-87.701101 41.921058)
44,10/27/2019,11/02/2019,60646,2,2019-44-60646,POINT (-87.761826 41.993931)
44,10/27/2019,11/02/2019,60645,6,2019-44-60645,POINT (-87.695049 42.008927)
44,10/27/2019,11/02/2019,60644,4,2019-44-60644,POINT (-87.756863 41.881113)
44,10/27/2019,11/02/2019,60643,3,2019-44-60643,POINT (-87.662381 41.700445)
44,10/27/2019,11/02/2019,60642,1,2019-44-60642,POINT (-87.657821 41.899935)
44,10/27/2019,11/02/2019,60641,8,2019-44-60641,POINT (-87.746791 41.946682)
44,10/27/2019,11/02/2019,60640,2,2019-44-60640,POINT (-87.662232 41.971888)
44,10/27/2019,11/02/2019,60639,4,2019-44-60639,POINT (-87.75531 41.920609)
44,10/27/2019,11/02/2019,60638,8,2019-44-60638,POINT (-87.771902 41.787032)
44,10/27/2019,11/02/2019,60637,6,2019-44-60637,POINT (-87.604053 41.780991)
44,10/27/2019,11/02/2019,60636,3,2019-44-60636,POINT (-87.668597 41.77599)
44,10/27/2019,11/02/2019,60634,3,2019-44-60634,POINT (-87.797373 41.944967)
44,10/27/2019,11/02/2019,60633,10,2019-44-60633,POINT (-87.556037 41.653147)
44,10/27/2019,11/02/2019,60632,4,2019-44-60632,POINT (-87.711251 41.810038)
44,10/27/2019,11/02/2019,60631,2,2019-44-60631,POINT (-87.813371 41.995019)
44,10/27/2019,11/02/2019,60630,1,2019-44-60630,POINT (-87.759611 41.971261)
44,10/27/2019,11/02/2019,60629,10,2019-44-60629,POINT (-87.711565 41.777061)
44,10/27/2019,11/02/2019,60628,4,2019-44-60628,POINT (-87.621537 41.694192)
44,10/27/2019,11/02/2019,60626,1,2019-44-60626,POINT (-87.669834 42.009469)
44,10/27/2019,11/02/2019,60625,2,2019-44-60625,POINT (-87.701816 41.971155)
44,10/27/2019,11/02/2019,60624,2,2019-44-60624,POINT (-87.722735 41.879417)
44,10/27/2019,11/02/2019,60623,4,2019-44-60623,POINT (-87.717446 41.850321)
44,10/27/2019,11/02/2019,60622,2,2019-44-60622,POINT (-87.681818 41.902762)
44,10/27/2019,11/02/2019,60621,4,2019-44-60621,POINT (-87.638812 41.776931)
44,10/27/2019,11/02/2019,60620,7,2019-44-60620,POINT (-87.651656 41.740873)
44,10/27/2019,11/02/2019,60619,5,2019-44-60619,POINT (-87.60569 41.744737)
44,10/27/2019,11/02/2019,60618,1,2019-44-60618,POINT (-87.703343 41.946699)
44,10/27/2019,11/02/2019,60617,7,2019-44-60617,POINT (-87.556897 41.721257)
44,10/27/2019,11/02/2019,60616,6,2019-44-60616,POINT (-87.629531 41.844869)
44,10/27/2019,11/02/2019,60615,3,2019-44-60615,POINT (-87.602725 41.801993)
44,10/27/2019,11/02/2019,60614,1,2019-44-60614,POINT (-87.652064 41.922605)
44,10/27/2019,11/02/2019,60613,1,2019-44-60613,POINT (-87.661343 41.953742)
44,10/27/2019,11/02/2019,60612,2,2019-44-60612,POINT (-87.687011 41.88004)
44,10/27/2019,11/02/2019,60611,1,2019-44-60611,POINT (-87.620291 41.894734)
44,10/27/2019,11/02/2019,60610,4,2019-44-60610,POINT (-87.63581 41.90455)
44,10/27/2019,11/02/2019,60609,5,2019-44-60609,POINT (-87.653382 41.812017)
44,10/27/2019,11/02/2019,60608,3,2019-44-60608,POINT (-87.670366 41.849879)
44,10/27/2019,11/02/2019,60607,1,2019-44-60607,POINT (-87.652727 41.876104)
44,10/27/2019,11/02/2019,60606,1,2019-44-60606,POINT (-87.63676 41.882634)
44,10/27/2019,11/02/2019,60605,1,2019-44-60605,POINT (-87.623449 41.867824)
44,10/27/2019,11/02/2019,60604,1,2019-44-60604,POINT (-87.629029 41.878153)
44,10/27/2019,11/02/2019,60603,1,2019-44-60603,POINT (-87.625473 41.880112)
44,10/27/2019,11/02/2019,60602,1,2019-44-60602,POINT (-87.628309 41.883136)
44,10/27/2019,11/02/2019,60601,10,2019-44-60601,POINT (-87.622844 41.886262)
43,10/20/2019,10/26/2019,60707,1,2019-43-60707,POINT (-87.808283 41.921777)
43,10/20/2019,10/26/2019,60666,1,2019-43-60666,POINT (-87.896371 41.979511)
43,10/20/2019,10/26/2019,60661,1,2019-43-60661,POINT (-87.644283 41.882786)
43,10/20/2019,10/26/2019,60660,7,2019-43-60660,POINT (-87.666362 41.991062)
43,10/20/2019,10/26/2019,60659,4,2019-43-60659,POINT (-87.703266 41.990803)
43,10/20/2019,10/26/2019,60657,4,2019-43-60657,POINT (-87.658216 41.939715)
43,10/20/2019,10/26/2019,60656,10,2019-43-60656,POINT (-87.817934 41.974566)
43,10/20/2019,10/26/2019,60655,10,2019-43-60655,POINT (-87.701434 41.696456)
43,10/20/2019,10/26/2019,60654,1,2019-43-60654,POINT (-87.636354 41.892485)
43,10/20/2019,10/26/2019,60653,4,2019-43-60653,POINT (-87.611244 41.819261)
43,10/20/2019,10/26/2019,60652,10,2019-43-60652,POINT (-87.714238 41.745398)
43,10/20/2019,10/26/2019,60651,1,2019-43-60651,POINT (-87.741017 41.901964)
43,10/20/2019,10/26/2019,60649,2,2019-43-60649,POINT (-87.571522 41.762202)
43,10/20/2019,10/26/2019,60647,2,2019-43-60647,POINT (-87.701101 41.921058)
43,10/20/2019,10/26/2019,60646,6,2019-43-60646,POINT (-87.761826 41.993931)
43,10/20/2019,10/26/2019,60645,4,2019-43-60645,POINT (-87.695049 42.008927)
43,10/20/2019,10/26/2019,60644,3,2019-43-60644,POINT (-87.756863 41.881113)
43,10/20/2019,10/26/2019,60643,5,2019-43-60643,POINT (-87.662381 41.700445)
43,10/20/2019,10/26/2019,60642,1,2019-43-60642,POINT (-87.657821 41.899935)
43,10/20/2019,10/26/2019,60641,7,2019-43-60641,POINT (-87.746791 41.946682)
43,10/20/2019,10/26/2019,60640,4,2019-43-60640,POINT (-87.662232 41.971888)
43,10/20/2019,10/26/2019,60639,3,2019-43-60639,POINT (-87.75531 41.920609)
43,10/20/2019,10/26/2019,60638,10,2019-43-60638,POINT (-87.771902 41.787032)
43,10/20/2019,10/26/2019,60637,5,2019-43-60637,POINT (-87.604053 41.780991)
43,10/20/2019,10/26/2019,60636,7,2019-43-60636,POINT (-87.668597 41.77599)
43,10/20/2019,10/26/2019,60634,7,2019-43-60634,POINT (-87.797373 41.944967)
43,10/20/2019,10/26/2019,60633,4,2019-43-60633,POINT (-87.556037 41.653147)
43,10/20/2019,10/26/2019,60632,8,2019-43-60632,POINT (-87.711251 41.810038)
43,10/20/2019,10/26/2019,60631,10,2019-43-60631,POINT (-87.813371 41.995019)
43,10/20/2019,10/26/2019,60630,10,2019-43-60630,POINT (-87.759611 41.971261)
43,10/20/2019,10/26/2019,60629,10,2019-43-60629,POINT (-87.711565 41.777061)
43,10/20/2019,10/26/2019,60628,5,2019-43-60628,POINT (-87.621537 41.694192)
43,10/20/2019,10/26/2019,60626,1,2019-43-60626,POINT (-87.669834 42.009469)
43,10/20/2019,10/26/2019,60625,2,2019-43-60625,POINT (-87.701816 41.971155)
43,10/20/2019,10/26/2019,60624,5,2019-43-60624,POINT (-87.722735 41.879417)
43,10/20/2019,10/26/2019,60623,2,2019-43-60623,POINT (-87.717446 41.850321)
43,10/20/2019,10/26/2019,60622,1,2019-43-60622,POINT (-87.681818 41.902762)
43,10/20/2019,10/26/2019,60621,6,2019-43-60621,POINT (-87.638812 41.776931)
43,10/20/2019,10/26/2019,60620,8,2019-43-60620,POINT (-87.651656 41.740873)
43,10/20/2019,10/26/2019,60619,5,2019-43-60619,POINT (-87.60569 41.744737)
43,10/20/2019,10/26/2019,60618,1,2019-43-60618,POINT (-87.703343 41.946699)
43,10/20/2019,10/26/2019,60617,10,2019-43-60617,POINT (-87.556897 41.721257)
43,10/20/2019,10/26/2019,60616,2,2019-43-60616,POINT (-87.629531 41.844869)
43,10/20/2019,10/26/2019,60615,3,2019-43-60615,POINT (-87.602725 41.801993)
43,10/20/2019,10/26/2019,60614,1,2019-43-60614,POINT (-87.652064 41.922605)
43,10/20/2019,10/26/2019,60613,4,2019-43-60613,POINT (-87.661343 41.953742)
43,10/20/2019,10/26/2019,60612,4,2019-43-60612,POINT (-87.687011 41.88004)
43,10/20/2019,10/26/2019,60611,1,2019-43-60611,POINT (-87.620291 41.894734)
43,10/20/2019,10/26/2019,60610,1,2019-43-60610,POINT (-87.63581 41.90455)
43,10/20/2019,10/26/2019,60609,6,2019-43-60609,POINT (-87.653382 41.812017)
43,10/20/2019,10/26/2019,60608,3,2019-43-60608,POINT (-87.670366 41.849879)
43,10/20/2019,10/26/2019,60607,1,2019-43-60607,POINT (-87.652727 41.876104)
43,10/20/2019,10/26/2019,60606,1,2019-43-60606,POINT (-87.63676 41.882634)
43,10/20/2019,10/26/2019,60605,1,2019-43-60605,POINT (-87.623449 41.867824)
43,10/20/2019,10/26/2019,60604,1,2019-43-60604,POINT (-87.629029 41.878153)
43,10/20/2019,10/26/2019,60603,1,2019-43-60603,POINT (-87.625473 41.880112)
43,10/20/2019,10/26/2019,60602,1,2019-43-60602,POINT (-87.628309 41.883136)
43,10/20/2019,10/26/2019,60601,4,2019-43-60601,POINT (-87.622844 41.886262)
42,10/13/2019,10/19/2019,60707,1,2019-42-60707,POINT (-87.808283 41.921777)
42,10/13/2019,10/19/2019,60666,1,2019-42-60666,POINT (-87.896371 41.979511)
42,10/13/2019,10/19/2019,60661,1,2019-42-60661,POINT (-87.644283 41.882786)
42,10/13/2019,10/19/2019,60660,1,2019-42-60660,POINT (-87.666362 41.991062)
42,10/13/2019,10/19/2019,60659,1,2019-42-60659,POINT (-87.703266 41.990803)
42,10/13/2019,10/19/2019,60657,1,2019-42-60657,POINT (-87.658216 41.939715)
42,10/13/2019,10/19/2019,60656,8,2019-42-60656,POINT (-87.817934 41.974566)
42,10/13/2019,10/19/2019,60655,1,2019-42-60655,POINT (-87.701434 41.696456)
42,10/13/2019,10/19/2019,60654,2,2019-42-60654,POINT (-87.636354 41.892485)
42,10/13/2019,10/19/2019,60653,6,2019-42-60653,POINT (-87.611244 41.819261)
42,10/13/2019,10/19/2019,60652,8,2019-42-60652,POINT (-87.714238 41.745398)
42,10/13/2019,10/19/2019,60651,4,2019-42-60651,POINT (-87.741017 41.901964)
42,10/13/2019,10/19/2019,60649,6,2019-42-60649,POINT (-87.571522 41.762202)
42,10/13/2019,10/19/2019,60647,5,2019-42-60647,POINT (-87.701101 41.921058)
42,10/13/2019,10/19/2019,60646,10,2019-42-60646,POINT (-87.761826 41.993931)
42,10/13/2019,10/19/2019,60645,1,2019-42-60645,POINT (-87.695049 42.008927)
42,10/13/2019,10/19/2019,60644,3,2019-42-60644,POINT (-87.756863 41.881113)
42,10/13/2019,10/19/2019,60643,8,2019-42-60643,POINT (-87.662381 41.700445)
42,10/13/2019,10/19/2019,60642,2,2019-42-60642,POINT (-87.657821 41.899935)
42,10/13/2019,10/19/2019,60641,1,2019-42-60641,POINT (-87.746791 41.946682)
42,10/13/2019,10/19/2019,60640,3,2019-42-60640,POINT (-87.662232 41.971888)
42,10/13/2019,10/19/2019,60639,4,2019-42-60639,POINT (-87.75531 41.920609)
42,10/13/2019,10/19/2019,60638,8,2019-42-60638,POINT (-87.771902 41.787032)
42,10/13/2019,10/19/2019,60637,6,2019-42-60637,POINT (-87.604053 41.780991)
42,10/13/2019,10/19/2019,60636,7,2019-42-60636,POINT (-87.668597 41.77599)
42,10/13/2019,10/19/2019,60634,4,2019-42-60634,POINT (-87.797373 41.944967)
42,10/13/2019,10/19/2019,60633,4,2019-42-60633,POINT (-87.556037 41.653147)
42,10/13/2019,10/19/2019,60632,7,2019-42-60632,POINT (-87.711251 41.810038)
42,10/13/2019,10/19/2019,60631,7,2019-42-60631,POINT (-87.813371 41.995019)
42,10/13/2019,10/19/2019,60630,3,2019-42-60630,POINT (-87.759611 41.971261)
42,10/13/2019,10/19/2019,60629,9,2019-42-60629,POINT (-87.711565 41.777061)
42,10/13/2019,10/19/2019,60628,4,2019-42-60628,POINT (-87.621537 41.694192)
42,10/13/2019,10/19/2019,60626,1,2019-42-60626,POINT (-87.669834 42.009469)
42,10/13/2019,10/19/2019,60625,1,2019-42-60625,POINT (-87.701816 41.971155)
42,10/13/2019,10/19/2019,60624,2,2019-42-60624,POINT (-87.722735 41.879417)
42,10/13/2019,10/19/2019,60623,1,2019-42-60623,POINT (-87.717446 41.850321)
42,10/13/2019,10/19/2019,60622,1,2019-42-60622,POINT (-87.681818 41.902762)
42,10/13/2019,10/19/2019,60621,4,2019-42-60621,POINT (-87.638812 41.776931)
42,10/13/2019,10/19/2019,60620,5,2019-42-60620,POINT (-87.651656 41.740873)
42,10/13/2019,10/19/2019,60619,6,2019-42-60619,POINT (-87.60569 41.744737)
42,10/13/2019,10/19/2019,60618,3,2019-42-60618,POINT (-87.703343 41.946699)
42,10/13/2019,10/19/2019,60617,7,2019-42-60617,POINT (-87.556897 41.721257)
42,10/13/2019,10/19/2019,60616,6,2019-42-60616,POINT (-87.629531 41.844869)
42,10/13/2019,10/19/2019,60615,4,2019-42-60615,POINT (-87.602725 41.801993)
42,10/13/2019,10/19/2019,60614,1,2019-42-60614,POINT (-87.652064 41.922605)
42,10/13/2019,10/19/2019,60613,2,2019-42-60613,POINT (-87.661343 41.953742)
42,10/13/2019,10/19/2019,60612,1,2019-42-60612,POINT (-87.687011 41.88004)
42,10/13/2019,10/19/2019,60611,1,2019-42-60611,POINT (-87.620291 41.894734)
42,10/13/2019,10/19/2019,60610,1,2019-42-60610,POINT (-87.63581 41.90455)
42,10/13/2019,10/19/2019,60609,4,2019-42-60609,POINT (-87.653382 41.812017)
42,10/13/2019,10/19/2019,60608,2,2019-42-60608,POINT (-87.670366 41.849879)
42,10/13/2019,10/19/2019,60607,1,2019-42-60607,POINT (-87.652727 41.876104)
42,10/13/2019,10/19/2019,60606,3,2019-42-60606,POINT (-87.63676 41.882634)
42,10/13/2019,10/19/2019,60605,1,2019-42-60605,POINT (-87.623449 41.867824)
42,10/13/2019,10/19/2019,60604,1,2019-42-60604,POINT (-87.629029 41.878153)
42,10/13/2019,10/19/2019,60603,10,2019-42-60603,POINT (-87.625473 41.880112)
42,10/13/2019,10/19/2019,60602,1,2019-42-60602,POINT (-87.628309 41.883136)
42,10/13/2019,10/19/2019,60601,1,2019-42-60601,POINT (-87.622844 41.886262)
41,10/06/2019,10/12/2019,60707,1,2019-41-60707,POINT (-87.808283 41.921777)
41,10/06/2019,10/12/2019,60666,1,2019-41-60666,POINT (-87.896371 41.979511)
41,10/06/2019,10/12/2019,60661,1,2019-41-60661,POINT (-87.644283 41.882786)
41,10/06/2019,10/12/2019,60660,2,2019-41-60660,POINT (-87.666362 41.991062)
41,10/06/2019,10/12/2019,60659,3,2019-41-60659,POINT (-87.703266 41.990803)
41,10/06/2019,10/12/2019,60657,1,2019-41-60657,POINT (-87.658216 41.939715)
41,10/06/2019,10/12/2019,60656,10,2019-41-60656,POINT (-87.817934 41.974566)
41,10/06/2019,10/12/2019,60655,1,2019-41-60655,POINT (-87.701434 41.696456)
41,10/06/2019,10/12/2019,60654,1,2019-41-60654,POINT (-87.636354 41.892485)
41,10/06/2019,10/12/2019,60653,4,2019-41-60653,POINT (-87.611244 41.819261)
41,10/06/2019,10/12/2019,60652,8,2019-41-60652,POINT (-87.714238 41.745398)
41,10/06/2019,10/12/2019,60651,2,2019-41-60651,POINT (-87.741017 41.901964)
41,10/06/2019,10/12/2019,60649,7,2019-41-60649,POINT (-87.571522 41.762202)
41,10/06/2019,10/12/2019,60647,4,2019-41-60647,POINT (-87.701101 41.921058)
41,10/06/2019,10/12/2019,60646,5,2019-41-60646,POINT (-87.761826 41.993931)
41,10/06/2019,10/12/2019,60645,4,2019-41-60645,POINT (-87.695049 42.008927)
41,10/06/2019,10/12/2019,60644,2,2019-41-60644,POINT (-87.756863 41.881113)
41,10/06/2019,10/12/2019,60643,10,2019-41-60643,POINT (-87.662381 41.700445)
41,10/06/2019,10/12/2019,60642,1,2019-41-60642,POINT (-87.657821 41.899935)
41,10/06/2019,10/12/2019,60641,2,2019-41-60641,POINT (-87.746791 41.946682)
41,10/06/2019,10/12/2019,60640,1,2019-41-60640,POINT (-87.662232 41.971888)
41,10/06/2019,10/12/2019,60639,3,2019-41-60639,POINT (-87.75531 41.920609)
41,10/06/2019,10/12/2019,60638,3,2019-41-60638,POINT (-87.771902 41.787032)
41,10/06/2019,10/12/2019,60637,7,2019-41-60637,POINT (-87.604053 41.780991)
41,10/06/2019,10/12/2019,60636,3,2019-41-60636,POINT (-87.668597 41.77599)
41,10/06/2019,10/12/2019,60634,4,2019-41-60634,POINT (-87.797373 41.944967)
41,10/06/2019,10/12/2019,60633,4,2019-41-60633,POINT (-87.556037 41.653147)
41,10/06/2019,10/12/2019,60632,7,2019-41-60632,POINT (-87.711251 41.810038)
41,10/06/2019,10/12/2019,60631,4,2019-41-60631,POINT (-87.813371 41.995019)
41,10/06/2019,10/12/2019,60630,1,2019-41-60630,POINT (-87.759611 41.971261)
41,10/06/2019,10/12/2019,60629,8,2019-41-60629,POINT (-87.711565 41.777061)
41,10/06/2019,10/12/2019,60628,8,2019-41-60628,POINT (-87.621537 41.694192)
41,10/06/2019,10/12/2019,60626,1,2019-41-60626,POINT (-87.669834 42.009469)
41,10/06/2019,10/12/2019,60625,3,2019-41-60625,POINT (-87.701816 41.971155)
41,10/06/2019,10/12/2019,60624,3,2019-41-60624,POINT (-87.722735 41.879417)
41,10/06/2019,10/12/2019,60623,5,2019-41-60623,POINT (-87.717446 41.850321)
41,10/06/2019,10/12/2019,60622,1,2019-41-60622,POINT (-87.681818 41.902762)
41,10/06/2019,10/12/2019,60621,4,2019-41-60621,POINT (-87.638812 41.776931)
41,10/06/2019,10/12/2019,60620,7,2019-41-60620,POINT (-87.651656 41.740873)
41,10/06/2019,10/12/2019,60619,5,2019-41-60619,POINT (-87.60569 41.744737)
41,10/06/2019,10/12/2019,60618,8,2019-41-60618,POINT (-87.703343 41.946699)
41,10/06/2019,10/12/2019,60617,10,2019-41-60617,POINT (-87.556897 41.721257)
41,10/06/2019,10/12/2019,60616,9,2019-41-60616,POINT (-87.629531 41.844869)
41,10/06/2019,10/12/2019,60615,2,2019-41-60615,POINT (-87.602725 41.801993)
41,10/06/2019,10/12/2019,60614,1,2019-41-60614,POINT (-87.652064 41.922605)
41,10/06/2019,10/12/2019,60613,1,2019-41-60613,POINT (-87.661343 41.953742)
41,10/06/2019,10/12/2019,60612,1,2019-41-60612,POINT (-87.687011 41.88004)
41,10/06/2019,10/12/2019,60611,3,2019-41-60611,POINT (-87.620291 41.894734)
41,10/06/2019,10/12/2019,60610,1,2019-41-60610,POINT (-87.63581 41.90455)
41,10/06/2019,10/12/2019,60609,3,2019-41-60609,POINT (-87.653382 41.812017)
41,10/06/2019,10/12/2019,60608,1,2019-41-60608,POINT (-87.670366 41.849879)
41,10/06/2019,10/12/2019,60607,3,2019-41-60607,POINT (-87.652727 41.876104)
